work_year,experience_level,employment_type,job_title,salary,salary_in_usd
2022,SE,FT,Data Scientist,51000,51000
2022,MI,FT,Data Engineer,260000,260000
2022,MI,FT,Data Engineer,175000,175000
2022,EN,FT,Applied Data Scientist,40000,40000
2022,EN,FT,AI Programmer,40000,40000
2022,SE,FT,Data Engineer,250000,250000
2022,SE,FT,Data Engineer,63000,63000
2022,SE,FT,Machine Learning Engineer,210000,210000
2022,SE,FT,Machine Learning Engineer,160000,160000
2022,SE,FT,Data Scientist,272550,272550
2022,SE,FT,Data Scientist,198200,198200
2022,MI,FT,Data Scientist,90000,94560
2022,MI,FT,Data Scientist,50000,52533
2022,SE,FT,Data Scientist,220000,220000
2022,SE,FT,Data Scientist,146000,146000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,SE,FT,Machine Learning Software Engineer,248400,248400
2022,SE,FT,Machine Learning Software Engineer,183600,183600
2022,MI,FT,Data Engineer,150000,150000
2022,MI,FT,Data Engineer,150000,150000
2022,EN,FT,Machine Learning Developer,40000,40000
2022,SE,FT,Lead Data Scientist,4460000,56723
2022,MI,FT,Data Engineer,120000,120000
2022,MI,FT,Data Engineer,95000,95000
2022,EN,FT,Data Engineer,160000,160000
2022,EN,FT,Data Engineer,135000,135000
2022,EN,FT,Data Science Consultant,23000,24165
2022,SE,FT,Data Engineer,216000,216000
2022,SE,FT,Data Engineer,144000,144000
2022,EN,FT,Data Engineer,85000,85000
2022,EN,FT,Data Engineer,65000,65000
2022,SE,FT,Data Analyst,149000,149000
2022,SE,FT,Data Analyst,119000,119000
2022,SE,FT,Data Scientist,140000,140000
2022,SE,FT,Data Scientist,120000,120000
2022,MI,FT,Data Scientist,150000,150000
2022,MI,FT,Data Scientist,110000,110000
2022,SE,FT,Machine Learning Engineer,246000,246000
2022,SE,FT,Machine Learning Engineer,201000,201000
2022,SE,FT,Data Scientist,190000,190000
2022,SE,FT,Data Scientist,155000,155000
2022,SE,FT,ML Engineer,235000,235000
2022,SE,FT,ML Engineer,185000,185000
2022,SE,FT,Cloud Database Engineer,190000,190000
2022,SE,FT,Cloud Database Engineer,160000,160000
2022,EN,FT,Product Data Analyst,100000,100000
2022,MI,FT,Data Engineer,130000,130000
2022,MI,FT,Data Engineer,115000,115000
2022,MI,FT,Data Scientist,75000,92350
2022,MI,FT,Data Scientist,55000,67723
2022,MI,FT,Data Engineer,105000,105000
2022,MI,FT,Data Engineer,70000,70000
2022,SE,FT,Machine Learning Engineer,204500,204500
2022,SE,FT,Machine Learning Engineer,142200,142200
2022,SE,FT,Machine Learning Engineer,192000,192000
2022,SE,FT,Machine Learning Engineer,164000,164000
2022,SE,FT,Data Engineer,185900,185900
2022,SE,FT,Data Engineer,129300,129300
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Engineer,75000,75000
2022,SE,FT,Data Science Manager,175000,175000
2022,SE,FT,Data Science Manager,120000,120000
2022,SE,FT,Data Engineer,167500,167500
2022,SE,FT,Data Engineer,106500,106500
2022,MI,FT,Data Analyst,75000,75000
2022,MI,FT,Data Analyst,60000,60000
2022,SE,FT,Applied Scientist,184000,184000
2022,SE,FT,Applied Scientist,142000,142000
2022,MI,FT,Data Scientist,145000,145000
2022,MI,FT,Data Scientist,100000,100000
2022,EN,FT,Machine Learning Software Engineer,10000,10000
2022,MI,FT,Data Scientist,2500000,31795
2022,MI,FT,NLP Engineer,198000,44365
2022,SE,FT,Data Engineer,175000,175000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,175000,175000
2022,SE,FT,Data Engineer,120000,120000
2022,EX,FT,Data Engineer,200000,200000
2022,EX,FT,Data Engineer,145000,145000
2022,MI,FT,Data Engineer,75000,92350
2022,MI,FT,Data Engineer,60000,73880
2022,SE,FT,Data Engineer,145000,145000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Applied Scientist,192000,192000
2022,SE,FT,Applied Scientist,164000,164000
2022,EX,FT,Data Engineer,310000,310000
2022,EX,FT,Data Engineer,239000,239000
2022,SE,FT,Data Analyst,120000,120000
2022,SE,FT,Data Analyst,95000,95000
2022,SE,FT,Machine Learning Engineer,145000,145000
2022,SE,FT,Machine Learning Engineer,135000,135000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Data Engineer,78000,78000
2022,SE,FT,Data Engineer,70000,73546
2022,SE,FT,Data Engineer,35000,36773
2022,MI,FT,Data Engineer,160000,160000
2022,MI,FT,Data Engineer,120000,120000
2022,SE,FT,Data Scientist,190000,190000
2022,SE,FT,Data Scientist,150000,150000
2022,MI,FT,Data Engineer,2800000,35610
2022,SE,FT,AI Scientist,125000,125000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,95000,95000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,SE,FT,Data Scientist,45000,47280
2022,SE,FT,Data Scientist,36000,37824
2022,SE,FT,Data Analyst,115934,115934
2022,SE,FT,Data Analyst,81666,81666
2022,SE,FT,Data Scientist,175000,175000
2022,SE,FT,Data Scientist,140000,140000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,95000,95000
2022,SE,FT,Research Engineer,249500,249500
2022,SE,FT,Research Engineer,149850,149850
2022,MI,FT,Analytics Engineer,122500,122500
2022,MI,FT,Analytics Engineer,100000,100000
2022,SE,FT,Data Scientist,249500,249500
2022,SE,FT,Data Scientist,149850,149850
2022,EN,FT,Data Analyst,55000,55000
2022,EN,FT,Data Analyst,48000,48000
2022,SE,FT,Research Scientist,249500,249500
2022,SE,FT,Research Scientist,149850,149850
2022,MI,FT,Computer Vision Engineer,56000,58837
2022,SE,FT,Data Engineer,190000,190000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Analyst,127000,127000
2022,SE,FT,Data Analyst,104000,104000
2022,SE,FT,Data Scientist,210000,210000
2022,SE,FT,Data Scientist,150000,150000
2022,SE,FT,Machine Learning Engineer,210000,210000
2022,SE,FT,Machine Learning Engineer,150000,150000
2022,SE,FT,Data Engineer,210000,210000
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Scientist,182750,182750
2022,SE,FT,Data Scientist,161500,161500
2022,MI,FT,Data Analyst,102640,102640
2022,MI,FT,Data Analyst,66100,66100
2022,SE,FT,Research Scientist,210000,210000
2022,SE,FT,Research Scientist,150000,150000
2022,SE,FT,Data Engineer,198800,198800
2022,SE,FT,Data Engineer,122600,122600
2022,MI,FT,Data Engineer,130000,130000
2022,MI,FT,Data Engineer,80000,80000
2022,SE,FT,Data Scientist,136000,136000
2022,SE,FT,Data Scientist,104000,104000
2022,SE,FT,Data Analyst,150000,150000
2022,SE,FT,Data Analyst,100000,100000
2022,EN,FT,Data Engineer,160000,160000
2022,EN,FT,Data Engineer,135000,135000
2022,SE,FT,Data Engineer,216000,216000
2022,SE,FT,Data Engineer,144000,144000
2022,EX,FT,Data Scientist,159000,159000
2022,EX,FT,Data Scientist,130000,130000
2022,SE,FT,Data Analyst,115934,115934
2022,SE,FT,Data Analyst,81666,81666
2022,SE,FT,Data Engineer,215000,215000
2022,SE,FT,Data Engineer,150000,150000
2022,SE,FT,Machine Learning Engineer,246000,246000
2022,SE,FT,Machine Learning Engineer,201000,201000
2022,MI,FT,Data Engineer,187000,187000
2022,MI,FT,Data Engineer,153000,153000
2022,SE,FT,Machine Learning Engineer,255000,255000
2022,SE,FT,Machine Learning Engineer,185000,185000
2022,MI,FT,Data Analyst,350000,430967
2022,MI,FT,Data Analyst,45000,55410
2022,SE,FT,Data Analyst,48000,50432
2022,SE,FT,Data Analyst,38000,39925
2022,SE,FT,Data Analyst,169000,169000
2022,SE,FT,Data Analyst,110600,110600
2022,EN,FT,BI Data Analyst,58000,60938
2022,SE,FT,BI Developer,140000,140000
2022,SE,FT,BI Developer,120000,120000
2022,MI,FT,Data Analyst,75000,75000
2022,MI,FT,Data Analyst,60000,60000
2022,SE,FT,3D Computer Vision Researcher,10000,10000
2022,EN,FT,Data Analyst,50000,50000
2022,MI,FT,MLOps Engineer,134000,134000
2022,MI,FT,MLOps Engineer,124000,124000
2022,SE,FT,Data Analyst,166700,166700
2022,SE,FT,Data Analyst,119000,119000
2022,EN,FT,Data Scientist,124234,124234
2022,EN,FT,Data Scientist,74540,74540
2022,MI,FT,Data Analyst,100000,100000
2022,MI,FT,Data Analyst,65000,65000
2021,MI,FT,Data Analyst,1250000,16904
2022,EN,FT,AI Scientist,200000,200000
2022,EN,FT,Machine Learning Engineer,12000,12000
2022,SE,FT,Data Engineer,220000,220000
2022,SE,FT,Data Engineer,146000,146000
2022,SE,FT,Data Engineer,65000,68293
2022,SE,FT,Data Engineer,35000,36773
2022,SE,FT,Data Specialist,110000,110000
2022,SE,FT,Data Specialist,70000,70000
2022,EN,FT,Data Analyst,50000,50000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,95000,95000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,SE,FT,Data Scientist,45000,47280
2022,SE,FT,Data Scientist,36000,37824
2022,SE,FT,Data Architect,190000,190000
2022,SE,FT,Data Architect,135000,135000
2022,SE,FT,Data Scientist,128000,128000
2022,SE,FT,Data Scientist,81500,81500
2022,SE,FT,Data Scientist,173000,173000
2022,SE,FT,Data Scientist,110000,110000
2022,SE,FT,Machine Learning Engineer,192000,192000
2022,SE,FT,Machine Learning Engineer,120000,120000
2022,SE,FT,Data Analyst,115934,115934
2022,SE,FT,Data Analyst,81666,81666
2022,SE,FT,Data Analyst,120000,120000
2022,SE,FT,Data Analyst,95000,95000
2022,SE,FT,Principal Machine Learning Engineer,190000,190000
2022,SE,FT,Data Engineer,194000,194000
2022,SE,FT,Data Engineer,129400,129400
2022,SE,FT,Data Analyst,201000,201000
2022,SE,FT,Data Analyst,89200,89200
2022,SE,FT,Data Scientist,165000,165000
2022,SE,FT,Data Scientist,125000,125000
2022,SE,FT,Applied Scientist,230000,230000
2022,SE,FT,Applied Scientist,196000,196000
2022,MI,FT,Machine Learning Engineer,130000,130000
2022,MI,FT,Machine Learning Engineer,90000,90000
2022,MI,FT,Machine Learning Researcher,150000,150000
2022,MI,FT,Machine Learning Researcher,100000,100000
2022,MI,FT,Machine Learning Engineer,230000,230000
2022,MI,FT,Machine Learning Engineer,150000,150000
2022,SE,FT,Data Engineer,153600,153600
2022,SE,FT,Data Engineer,106800,106800
2022,MI,FT,Machine Learning Researcher,130000,130000
2022,MI,FT,Machine Learning Researcher,100000,100000
2022,SE,FT,Data Engineer,216000,216000
2022,SE,FT,Data Engineer,144000,144000
2022,MI,FT,Data Scientist,180000,180000
2022,MI,FT,Data Scientist,120000,120000
2022,EN,FT,Data Engineer,160000,160000
2022,EN,FT,Data Engineer,135000,135000
2022,SE,FT,Data Analyst,192500,192500
2022,SE,FT,Data Analyst,140000,140000
2022,SE,FT,Data Engineer,152500,152500
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Analyst,65000,65000
2022,SE,FT,Data Analyst,55000,55000
2022,SE,FT,Data Engineer,178750,178750
2022,SE,FT,Data Engineer,160000,160000
2022,MI,FT,Data Scientist,60000,63040
2022,MI,FT,Data Scientist,50000,52533
2022,MI,FT,Machine Learning Scientist,165000,165000
2022,MI,FT,Machine Learning Scientist,135000,135000
2022,SE,FT,Analytics Engineer,170000,170000
2022,SE,FT,Analytics Engineer,125000,125000
2022,SE,FT,Data Engineer,105000,105000
2022,SE,FT,Data Engineer,70000,70000
2022,SE,FT,Data Scientist,130000,130000
2022,SE,FT,Data Scientist,95000,95000
2022,SE,FT,Data Scientist,203500,203500
2022,SE,FT,Data Scientist,152000,152000
2022,SE,FT,Data Engineer,197430,197430
2022,SE,FT,Data Engineer,134760,134760
2022,MI,FT,Data Scientist,120000,120000
2022,SE,FT,Data Engineer,197000,197000
2022,SE,FT,Data Engineer,99000,99000
2022,SE,FT,Data Engineer,220000,220000
2022,SE,FT,Data Engineer,162000,162000
2022,MI,FT,Data Engineer,105120,110446
2022,MI,FT,Data Engineer,75360,79178
2022,MI,FT,Data Science Consultant,57000,70186
2022,MI,FT,Data Science Consultant,42000,51716
2022,SE,FT,Data Architect,149040,149040
2022,SE,FT,Data Architect,113900,113900
2020,MI,FT,Business Data Analyst,95000,95000
2021,SE,FT,Data Analyst,115000,115000
2022,SE,FT,Data Analyst,171000,171000
2022,EN,FT,Data Analytics Engineer,13000,13000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Data Engineer,78000,78000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,95000,95000
2022,SE,FT,Data Specialist,110000,110000
2022,SE,FT,Data Specialist,70000,70000
2022,EN,FL,Data Analytics Consultant,50000,50000
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,SE,FT,Data Engineer,230000,230000
2022,SE,FT,Data Engineer,154600,154600
2022,SE,FT,Machine Learning Engineer,204500,204500
2022,SE,FT,Machine Learning Engineer,142200,142200
2022,MI,FT,Data Engineer,160000,160000
2022,MI,FT,Data Engineer,75000,75000
2022,SE,FT,Data Scientist,45000,47280
2022,SE,FT,Data Scientist,36000,37824
2022,SE,FT,Data Engineer,213000,213000
2022,SE,FT,Data Engineer,152000,152000
2022,SE,FT,Data Scientist,140000,140000
2022,SE,FT,Data Scientist,120000,120000
2022,SE,FT,Data Scientist,110000,110000
2022,SE,FT,Data Scientist,70000,70000
2022,SE,FT,Machine Learning Software Engineer,227200,227200
2022,SE,FT,Machine Learning Software Engineer,168000,168000
2021,EN,FT,3D Computer Vision Researcher,20000,20000
2022,MI,FT,Data Scientist,61000,64090
2022,MI,FT,Data Scientist,58000,60938
2022,SE,FT,ML Engineer,243000,243000
2022,SE,FT,ML Engineer,183000,183000
2022,SE,FT,Data Engineer,175000,175000
2022,SE,FT,Data Engineer,150000,150000
2022,MI,FT,Data Scientist,130000,130000
2022,MI,FT,Data Scientist,90000,90000
2022,MI,FT,Data Analyst,165000,165000
2022,MI,FT,Data Analyst,124000,124000
2022,SE,FT,Data Engineer,178000,178000
2022,SE,FT,Data Engineer,132000,132000
2022,SE,FT,Data Engineer,300000,300000
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Analyst,169000,169000
2022,SE,FT,Data Analyst,110600,110600
2022,SE,FT,Data Analyst,116000,116000
2022,SE,FT,Data Analyst,96000,96000
2022,SE,FT,Data Analyst,75000,92350
2022,SE,FT,Data Analyst,57000,70186
2022,SE,FT,Data Analyst,105000,105000
2022,SE,FT,Data Analyst,70000,70000
2022,MI,FT,Machine Learning Researcher,137000,105236
2022,SE,FT,Data Engineer,194000,194000
2022,SE,FT,Data Engineer,129400,129400
2022,SE,FT,Data Architect,190000,190000
2022,SE,FT,Data Architect,135000,135000
2022,SE,FT,Data Analyst,100000,100000
2022,SE,FT,Data Analyst,70000,70000
2022,EN,FT,Machine Learning Engineer,189750,189750
2022,EN,FT,Machine Learning Engineer,140250,140250
2022,SE,FT,Data Analyst,130000,130000
2022,SE,FT,Data Analyst,100000,100000
2022,MI,FT,Data Analyst,160000,160000
2022,MI,FT,Data Analyst,109000,109000
2022,SE,FT,Research Engineer,250000,250000
2022,SE,FT,Research Engineer,150000,150000
2022,MI,FT,Data Analyst,206000,206000
2022,MI,FT,Data Analyst,160000,160000
2022,SE,FT,Data Engineer,135000,135000
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Machine Learning Engineer,110000,115573
2022,SE,FT,Machine Learning Engineer,70000,73546
2022,EN,FT,Data Engineer,160000,160000
2022,EN,FT,Data Engineer,135000,135000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,MI,FT,Data Engineer,120000,120000
2022,MI,FT,Data Engineer,95000,95000
2022,SE,FT,Data Engineer,65000,68293
2022,SE,FT,Data Engineer,40000,42026
2022,SE,FT,Data Engineer,191200,191200
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Engineer,191200,191200
2022,SE,FT,Data Engineer,130000,130000
2022,EN,FT,Machine Learning Research Engineer,63000,66192
2022,EN,FT,3D Computer Vision Researcher,50000,50000
2022,SE,FT,Data Engineer,230000,230000
2022,SE,FT,Data Engineer,154600,154600
2022,SE,FT,Data Engineer,120000,120000
2022,SE,FT,Data Engineer,95000,95000
2022,SE,FT,Data Scientist,140000,140000
2022,SE,FT,Data Scientist,120000,120000
2022,SE,FT,Data Analyst,169000,169000
2022,SE,FT,Data Analyst,110600,110600
2022,MI,FT,Data Analyst,80000,80000
2022,SE,FT,Data Engineer,185900,185900
2022,SE,FT,Data Engineer,129300,129300
2022,SE,FT,Analytics Engineer,135000,135000
2022,SE,FT,Analytics Engineer,110000,110000
2022,MI,FT,Data Analytics Manager,155000,155000
2022,MI,FT,Data Analytics Manager,140000,140000
2022,SE,FT,Data Engineer,205000,205000
2022,SE,FT,Data Engineer,150000,150000
2022,SE,FT,Data Engineer,179500,179500
2022,SE,FT,Data Engineer,134000,134000
2022,MI,FT,Data Scientist,180000,180000
2022,MI,FT,Data Scientist,120000,120000
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,SE,FT,Data Scientist,175000,175000
2022,SE,FT,Data Scientist,145000,145000
2022,SE,FT,Data Architect,235000,235000
2022,SE,FT,Data Architect,175000,175000
2022,EN,FT,Data Science Consultant,26000,27317
2022,MI,FT,Data Engineer,160000,160000
2022,MI,FT,Data Engineer,90000,90000
2022,SE,FT,Data Engineer,65000,68293
2022,SE,FT,Data Engineer,35000,36773
2022,SE,FT,Data Engineer,145000,145000
2022,SE,FT,Data Engineer,115000,115000
2022,MI,FT,Data Specialist,165000,165000
2022,MI,FT,Data Specialist,135000,135000
2022,SE,FT,Data Engineer,168400,168400
2022,SE,FT,Data Engineer,105200,105200
2022,MI,FT,Deep Learning Engineer,70000,86193
2022,MI,FT,Deep Learning Engineer,40000,49253
2022,SE,FT,Data Engineer,200000,200000
2022,SE,FT,Data Engineer,160000,160000
2022,SE,FT,Data Scientist,45000,47280
2022,SE,FT,Data Scientist,36000,37824
2022,SE,FT,Data Scientist,198800,198800
2022,SE,FT,Data Scientist,122600,122600
2022,EN,FL,Machine Learning Engineer,100000,100000
2022,MI,FT,BI Data Analyst,100000,105066
2022,SE,FT,Data Analyst,130000,130000
2022,SE,FT,Data Analyst,100000,100000
2022,MI,FT,Analytics Engineer,85000,104663
2022,MI,FT,Analytics Engineer,60000,73880
2022,SE,FT,Data Engineer,125000,125000
2022,SE,FT,Data Engineer,110000,110000
2022,MI,FT,Data Analyst,165000,165000
2022,MI,FT,Data Analyst,124000,124000
2022,SE,FT,Data Scientist,148000,148000
2022,SE,FT,Data Scientist,107000,107000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,EN,FT,Data Engineer,160000,160000
2022,EN,FT,Data Engineer,135000,135000
2022,MI,FT,Data Engineer,120000,120000
2022,MI,FT,Data Engineer,95000,95000
2022,SE,FT,Data Engineer,153600,153600
2022,SE,FT,Data Engineer,106800,106800
2022,MI,FT,Data Analyst,100000,100000
2022,MI,FT,Data Analyst,65000,65000
2022,MI,FT,Data Engineer,120000,120000
2022,MI,FT,Data Engineer,95000,95000
2022,SE,FT,Data Engineer,60000,63040
2022,SE,FT,Data Engineer,35000,36773
2022,EX,FT,Data Engineer,310000,310000
2022,EX,FT,Data Engineer,239000,239000
2022,SE,FT,Data Science Manager,299500,299500
2022,SE,FT,Data Science Manager,245100,245100
2022,SE,FT,Data Scientist,168000,168000
2022,SE,FT,Data Scientist,130000,130000
2022,SE,FT,Data Scientist,136000,136000
2022,SE,FT,Data Scientist,104000,104000
2022,MI,FT,Data Engineer,161000,161000
2022,MI,FT,Data Engineer,118000,118000
2022,SE,FT,Applied Scientist,205000,205000
2022,SE,FT,Applied Scientist,184000,184000
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,SE,FT,Data Science Manager,247500,247500
2022,SE,FT,Data Science Manager,172200,172200
2022,SE,FT,Data Management Specialist,65000,68293
2022,SE,FT,Data Analyst,177000,177000
2022,SE,FT,Data Analyst,131000,131000
2022,SE,FT,Applied Scientist,205000,205000
2022,SE,FT,Applied Scientist,184000,184000
2022,SE,FT,Data Engineer,146000,146000
2022,SE,FT,Data Engineer,102000,102000
2022,SE,FT,Data Analyst,169000,169000
2022,SE,FT,Data Analyst,110600,110600
2022,SE,FT,Applied Scientist,230000,230000
2022,SE,FT,Applied Scientist,196000,196000
2022,SE,FT,Data Engineer,135000,135000
2022,SE,FT,Data Engineer,100000,100000
2022,MI,FT,Data Engineer,80000,80000
2022,MI,FT,Data Engineer,65000,65000
2022,SE,FT,Data Engineer,135000,135000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Data Engineer,50000,61566
2022,SE,FT,Data Engineer,35000,43096
2022,MI,FT,Data Engineer,175000,175000
2022,MI,FT,Data Engineer,135000,135000
2022,EN,FT,Data Scientist,80000,80000
2022,SE,FT,Data Engineer,231250,231250
2022,SE,FT,Data Engineer,138750,138750
2022,SE,FT,Analytics Engineer,193750,193750
2022,SE,FT,Analytics Engineer,116250,116250
2022,SE,FT,Data Engineer,231250,231250
2022,SE,FT,Data Engineer,138750,138750
2022,SE,FT,Analytics Engineer,231250,231250
2022,SE,FT,Analytics Engineer,138750,138750
2022,SE,FT,Analytics Engineer,231250,231250
2022,SE,FT,Analytics Engineer,138750,138750
2022,SE,FT,Data Engineer,193750,193750
2022,SE,FT,Data Engineer,116250,116250
2022,SE,FT,Data Scientist,208000,208000
2022,SE,FT,Data Scientist,127000,127000
2022,SE,FT,Research Scientist,300000,300000
2022,SE,FT,Research Scientist,196000,196000
2022,SE,FT,Machine Learning Engineer,204500,204500
2022,SE,FT,Machine Learning Engineer,142200,142200
2021,MI,FL,Autonomous Vehicle Technician,45555,45555
2022,SE,FT,Data Engineer,185900,185900
2022,SE,FT,Data Engineer,129300,129300
2022,SE,FT,Data Scientist,45000,47280
2022,SE,FT,Data Scientist,36000,37824
2022,SE,FT,Machine Learning Engineer,204500,204500
2022,SE,FT,Machine Learning Engineer,142200,142200
2022,SE,FT,Data Scientist,205000,205000
2022,SE,FT,Data Scientist,185000,185000
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,SE,FT,Machine Learning Engineer,247500,247500
2022,SE,FT,Machine Learning Engineer,172200,172200
2022,EN,FT,Data Engineer,160000,160000
2022,EN,FT,Data Engineer,135000,135000
2022,MI,FT,Data Analyst,150000,150000
2022,MI,FT,Data Analyst,100000,100000
2022,SE,FT,Data Analyst,110000,110000
2022,SE,FT,Data Analyst,95000,95000
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,SE,FT,Applied Scientist,205000,205000
2022,SE,FT,Applied Scientist,184000,184000
2022,EN,FT,Data Scientist,6600000,17684
2022,SE,FT,Data Science Tech Lead,375000,375000
2022,SE,FT,Data Engineer,191200,191200
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Scientist,225000,225000
2022,SE,FT,Data Scientist,156400,156400
2022,SE,FT,Data Analyst,169000,169000
2022,SE,FT,Data Analyst,110600,110600
2022,SE,FT,Machine Learning Engineer,204500,204500
2022,SE,FT,Machine Learning Engineer,142200,142200
2022,MI,FT,Machine Learning Engineer,85000,104663
2022,MI,FT,Machine Learning Engineer,65000,80036
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,SE,FT,Data Scientist,140700,140700
2022,SE,FT,Data Scientist,93800,93800
2022,SE,FT,Data Scientist,350000,350000
2022,SE,FT,Data Scientist,135000,135000
2022,SE,FT,Data Analyst,115934,115934
2022,SE,FT,Data Analyst,81666,81666
2022,EN,PT,BI Analyst,12000,12000
2022,MI,FT,Machine Learning Engineer,100000,104697
2022,EN,FT,Machine Learning Developer,33000,33000
2022,EN,FT,Machine Learning Scientist,33000,34672
2022,SE,FT,Machine Learning Engineer,201000,201000
2022,SE,FT,Machine Learning Engineer,119000,119000
2022,SE,FT,Data Engineer,175000,175000
2022,SE,FT,Data Engineer,150000,150000
2022,SE,FT,Data Analyst,154560,154560
2022,SE,FT,Data Analyst,123648,123648
2022,SE,FT,Data Analyst,130000,130000
2022,SE,FT,Data Analyst,100000,100000
2022,MI,FT,Data Engineer,170000,170000
2022,MI,FT,Data Engineer,145000,145000
2022,SE,FT,Data Engineer,135000,135000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Data Scientist,247500,247500
2022,SE,FT,Data Scientist,172200,172200
2022,SE,FT,Data Scientist,177500,177500
2022,SE,FT,Data Scientist,134000,134000
2022,SE,FT,Data Scientist,185900,185900
2022,SE,FT,Data Scientist,129300,129300
2022,SE,FT,Data Architect,192564,192564
2022,SE,FT,Data Architect,144854,144854
2022,SE,FT,Data Analyst,130000,130000
2022,SE,FT,Data Analyst,105000,105000
2022,SE,FT,Data Engineer,179305,179305
2022,SE,FT,Data Engineer,142127,142127
2022,SE,FT,Data Engineer,315000,315000
2022,SE,FT,Data Engineer,225000,225000
2022,SE,FT,Data Scientist,243900,243900
2022,SE,FT,Data Scientist,156600,156600
2022,MI,FT,Data Analyst,206000,206000
2022,MI,FT,Data Analyst,160000,160000
2022,MI,FT,Data Analyst,109000,109000
2022,MI,FT,Data Analyst,79000,79000
2022,MI,FT,Data Analyst,160000,160000
2022,MI,FT,Data Analyst,109000,109000
2022,MI,FT,Data Scientist Lead,85000,89306
2022,SE,FT,Data Engineer,182500,182500
2022,SE,FT,Data Engineer,128500,128500
2022,MI,FT,Data Engineer,160000,160000
2022,MI,FT,Data Engineer,90000,90000
2022,EN,FT,Data Manager,77300,77300
2022,EN,FT,Data Manager,45600,45600
2022,SE,FT,Data Analyst,127000,127000
2022,SE,FT,Data Analyst,110000,110000
2022,SE,FT,Data Architect,210000,210000
2022,SE,FT,Data Architect,136000,136000
2022,SE,FT,Cloud Data Engineer,12000,12608
2022,SE,FT,Data Engineer,170000,170000
2022,SE,FT,Data Engineer,140000,140000
2022,SE,FT,Data Engineer,247500,247500
2022,SE,FT,Data Engineer,172200,172200
2022,SE,FT,Data Engineer,225000,225000
2022,SE,FT,Data Engineer,184100,184100
2022,MI,FT,Machine Learning Engineer,130000,130000
2022,MI,FT,Machine Learning Engineer,90000,90000
2022,MI,FT,Data Scientist,120000,120000
2022,MI,FT,Data Scientist,100000,100000
2022,MI,FT,Data Scientist,85000,85000
2022,MI,FT,Data Scientist,78000,78000
2022,SE,FT,Data Engineer,161000,161000
2022,SE,FT,Data Engineer,110000,110000
2022,SE,FT,Data Scientist,136000,136000
2022,SE,FT,Data Scientist,104000,104000
2022,SE,FT,Data Scientist,45000,47280
2022,SE,FT,Data Scientist,36000,37824
2022,EX,FT,Head of Data,205000,205000
2022,EX,FT,Head of Data,160000,160000
2022,SE,FT,Data Analyst,169000,169000
2022,SE,FT,Data Analyst,110600,110600
2022,EN,FT,Data Engineer,50000,61566
2022,EN,FT,Data Engineer,40000,49253
2022,SE,FT,Data Engineer,160000,160000
2022,SE,FT,Data Engineer,130000,130000
2022,SE,FT,Data Scientist,245000,245000
2022,SE,FT,Data Scientist,180000,180000
2022,SE,FT,Data Engineer,135000,135000
2022,SE,FT,Data Engineer,100000,100000
2022,SE,FT,Data Engineer,220000,220000
2022,SE,FT,Data Engineer,150000,150000
2022,SE,FT,Data Scientist,198440,198440
2022,SE,FT,Data Scientist,144000,144000
2022,SE,FT,Data Engineer,240000,240000
